country_code,c_i_child,G_j,income,gdpppp,m_j,p_j
PAK,56,29.99,766.34607,2335.0,887.8392791000001,0.45
PAK,57,29.99,775.5363,2335.0,887.8392791000001,0.45
PAK,58,29.99,784.8999,2335.0,887.8392791000001,0.45
PAK,59,29.99,794.78485,2335.0,887.8392791000001,0.45
PAK,60,29.99,805.1265,2335.0,887.8392791000001,0.45
PAK,61,29.99,814.63745,2335.0,887.8392791000001,0.45
PAK,62,29.99,823.8129,2335.0,887.8392791000001,0.45
PAK,63,29.99,835.7653,2335.0,887.8392791000001,0.45
PAK,64,29.99,846.2384,2335.0,887.8392791000001,0.45
PAK,65,29.99,856.0632,2335.0,887.8392791000001,0.45
PAK,66,29.99,867.3351,2335.0,887.8392791000001,0.45
PAK,67,29.99,880.5555,2335.0,887.8392791000001,0.45
PAK,68,29.99,893.7177,2335.0,887.8392791000001,0.45
PAK,69,29.99,906.6374,2335.0,887.8392791000001,0.45
PAK,70,29.99,918.6053,2335.0,887.8392791000001,0.45
PAK,71,29.99,932.66235,2335.0,887.8392791000001,0.45
PAK,72,29.99,949.13684,2335.0,887.8392791000001,0.45
PAK,73,29.99,963.1577,2335.0,887.8392791000001,0.45
PAK,74,29.99,977.25397,2335.0,887.8392791000001,0.45
PAK,75,29.99,994.59735,2335.0,887.8392791000001,0.45
PAK,76,29.99,1010.3216,2335.0,887.8392791000001,0.45
PAK,77,29.99,1028.7391,2335.0,887.8392791000001,0.45
PAK,78,29.99,1046.1788,2335.0,887.8392791000001,0.45
PAK,79,29.99,1065.7712,2335.0,887.8392791000001,0.45
PAK,80,29.99,1088.3206,2335.0,887.8392791000001,0.45
PAK,81,29.99,1114.1371,2335.0,887.8392791000001,0.45
PAK,82,29.99,1138.4419,2335.0,887.8392791000001,0.45
PAK,83,29.99,1164.6073,2335.0,887.8392791000001,0.45
PAK,84,29.99,1189.2799,2335.0,887.8392791000001,0.45
PAK,85,29.99,1220.4861,2335.0,887.8392791000001,0.45
PAK,86,29.99,1261.8339999999998,2335.0,887.8392791000001,0.45
PAK,87,29.99,1304.2876,2335.0,887.8392791000001,0.45
PAK,88,29.99,1349.0023,2335.0,887.8392791000001,0.45
PAK,89,29.99,1387.5508,2335.0,887.8392791000001,0.45
PAK,90,29.99,1434.9949,2335.0,887.8392791000001,0.45
PAK,91,29.99,1489.9979,2335.0,887.8392791000001,0.45
PAK,92,29.99,1548.6006,2335.0,887.8392791000001,0.45
PAK,93,29.99,1616.661,2335.0,887.8392791000001,0.45
PAK,94,29.99,1699.5902,2335.0,887.8392791000001,0.45
PAK,95,29.99,1812.9828,2335.0,887.8392791000001,0.45
PAK,96,29.99,1978.1461,2335.0,887.8392791000001,0.45
PAK,97,29.99,2183.7498,2335.0,887.8392791000001,0.45
PAK,98,29.99,2476.8442,2335.0,887.8392791000001,0.45
PAK,99,29.99,3049.0490000000004,2335.0,887.8392791000001,0.45
PAK,100,29.99,5151.582,2335.0,887.8392791000001,0.45
PAN,1,51.8,210.56883,11767.0,5135.1393761,0.97
PAN,2,51.8,327.7699,11767.0,5135.1393761,0.97
PAN,3,51.8,406.44336,11767.0,5135.1393761,0.97
PAN,4,51.8,490.30154000000005,11767.0,5135.1393761,0.97
PAN,5,51.8,556.5276,11767.0,5135.1393761,0.97
PAN,6,51.8,612.0505400000001,11767.0,5135.1393761,0.97
PAN,7,51.8,664.8994,11767.0,5135.1393761,0.97
PAN,8,51.8,713.3682,11767.0,5135.1393761,0.97
PAN,9,51.8,770.94507,11767.0,5135.1393761,0.97
PAN,10,51.8,816.1195,11767.0,5135.1393761,0.97
PAN,11,51.8,868.9013699999999,11767.0,5135.1393761,0.97
PAN,12,51.8,918.7685,11767.0,5135.1393761,0.97
PAN,13,51.8,971.0027,11767.0,5135.1393761,0.97
PAN,14,51.8,1019.2577,11767.0,5135.1393761,0.97
PAN,15,51.8,1067.1671,11767.0,5135.1393761,0.97
PAN,16,51.8,1112.2139,11767.0,5135.1393761,0.97
PAN,17,51.8,1154.9049,11767.0,5135.1393761,0.97
PAN,18,51.8,1189.9899,11767.0,5135.1393761,0.97
PAN,19,51.8,1230.0118,11767.0,5135.1393761,0.97
PAN,20,51.8,1275.3851,11767.0,5135.1393761,0.97
PAN,21,51.8,1329.3844,11767.0,5135.1393761,0.97
PAN,22,51.8,1379.9503,11767.0,5135.1393761,0.97
PAN,23,51.8,1432.715,11767.0,5135.1393761,0.97
PAN,24,51.8,1479.3270000000002,11767.0,5135.1393761,0.97
PAN,25,51.8,1540.8469,11767.0,5135.1393761,0.97
PAN,26,51.8,1592.0514,11767.0,5135.1393761,0.97
PAN,27,51.8,1647.8821,11767.0,5135.1393761,0.97
PAN,28,51.8,1696.8163,11767.0,5135.1393761,0.97
PAN,29,51.8,1753.0646,11767.0,5135.1393761,0.97
PAN,30,51.8,1804.8854,11767.0,5135.1393761,0.97
PAN,31,51.8,1862.9048,11767.0,5135.1393761,0.97
PAN,32,51.8,1925.2339,11767.0,5135.1393761,0.97
PAN,33,51.8,1984.2548,11767.0,5135.1393761,0.97
PAN,34,51.8,2045.0747,11767.0,5135.1393761,0.97
PAN,35,51.8,2103.5334,11767.0,5135.1393761,0.97
PAN,36,51.8,2163.4543,11767.0,5135.1393761,0.97
PAN,37,51.8,2209.6956,11767.0,5135.1393761,0.97
PAN,38,51.8,2260.5483,11767.0,5135.1393761,0.97
PAN,39,51.8,2320.8918,11767.0,5135.1393761,0.97
PAN,40,51.8,2383.34,11767.0,5135.1393761,0.97
PAN,41,51.8,2437.2354,11767.0,5135.1393761,0.97
PAN,42,51.8,2493.6946,11767.0,5135.1393761,0.97
PAN,43,51.8,2551.6267,11767.0,5135.1393761,0.97
PAN,44,51.8,2611.31,11767.0,5135.1393761,0.97
PAN,45,51.8,2667.1487,11767.0,5135.1393761,0.97
PAN,46,51.8,2734.2422,11767.0,5135.1393761,0.97
PAN,47,51.8,2808.8455,11767.0,5135.1393761,0.97
PAN,48,51.8,2878.7844,11767.0,5135.1393761,0.97
PAN,49,51.8,2947.349,11767.0,5135.1393761,0.97
PAN,50,51.8,3024.7957,11767.0,5135.1393761,0.97
PAN,51,51.8,3100.1492,11767.0,5135.1393761,0.97
PAN,52,51.8,3167.9353,11767.0,5135.1393761,0.97
PAN,53,51.8,3257.9578,11767.0,5135.1393761,0.97
PAN,54,51.8,3321.205,11767.0,5135.1393761,0.97
PAN,55,51.8,3399.8726,11767.0,5135.1393761,0.97
PAN,56,51.8,3500.5562,11767.0,5135.1393761,0.97
PAN,57,51.8,3582.0325,11767.0,5135.1393761,0.97
PAN,58,51.8,3669.937,11767.0,5135.1393761,0.97
PAN,59,51.8,3752.5774,11767.0,5135.1393761,0.97
PAN,60,51.8,3839.77,11767.0,5135.1393761,0.97
PAN,61,51.8,3922.8765,11767.0,5135.1393761,0.97
PAN,62,51.8,4021.0588,11767.0,5135.1393761,0.97
PAN,63,51.8,4135.4995,11767.0,5135.1393761,0.97
PAN,64,51.8,4245.482,11767.0,5135.1393761,0.97
PAN,65,51.8,4365.179,11767.0,5135.1393761,0.97
PAN,66,51.8,4430.037,11767.0,5135.1393761,0.97
PAN,67,51.8,4578.3755,11767.0,5135.1393761,0.97
PAN,68,51.8,4730.8345,11767.0,5135.1393761,0.97
PAN,69,51.8,4891.4995,11767.0,5135.1393761,0.97
PAN,70,51.8,5016.563,11767.0,5135.1393761,0.97
PAN,71,51.8,5158.768,11767.0,5135.1393761,0.97
PAN,72,51.8,5312.084,11767.0,5135.1393761,0.97
PAN,73,51.8,5446.804,11767.0,5135.1393761,0.97
PAN,74,51.8,5555.456,11767.0,5135.1393761,0.97
PAN,75,51.8,5716.0596,11767.0,5135.1393761,0.97
PAN,76,51.8,5879.536,11767.0,5135.1393761,0.97
PAN,77,51.8,6069.88,11767.0,5135.1393761,0.97
PAN,78,51.8,6293.9185,11767.0,5135.1393761,0.97
PAN,79,51.8,6548.316,11767.0,5135.1393761,0.97
PAN,80,51.8,6747.363,11767.0,5135.1393761,0.97
PAN,81,51.8,7011.2627,11767.0,5135.1393761,0.97
PAN,82,51.8,7242.691,11767.0,5135.1393761,0.97
PAN,83,51.8,7486.571999999999,11767.0,5135.1393761,0.97
PAN,84,51.8,7769.8994,11767.0,5135.1393761,0.97
PAN,85,51.8,8155.843000000001,11767.0,5135.1393761,0.97
PAN,86,51.8,8600.306999999999,11767.0,5135.1393761,0.97
PAN,87,51.8,8941.792,11767.0,5135.1393761,0.97
PAN,88,51.8,9394.824,11767.0,5135.1393761,0.97
PAN,89,51.8,9980.423,11767.0,5135.1393761,0.97
PAN,90,51.8,10532.84,11767.0,5135.1393761,0.97
PAN,91,51.8,11125.37,11767.0,5135.1393761,0.97
PAN,92,51.8,11944.237,11767.0,5135.1393761,0.97
PAN,93,51.8,12864.332,11767.0,5135.1393761,0.97
PAN,94,51.8,14063.774,11767.0,5135.1393761,0.97
PAN,95,51.8,15490.462,11767.0,5135.1393761,0.97
PAN,96,51.8,17034.967,11767.0,5135.1393761,0.97
PAN,97,51.8,19213.088,11767.0,5135.1393761,0.97
PAN,98,51.8,22991.975,11767.0,5135.1393761,0.97
PAN,99,51.8,30098.058999999997,11767.0,5135.1393761,0.97
PAN,100,51.8,55466.152,11767.0,5135.1393761,0.97
PRY,1,50.7,114.11741,4347.0,3278.0809654000004,0.66
PRY,2,50.7,219.61871000000002,4347.0,3278.0809654000004,0.66
PRY,3,50.7,293.68906,4347.0,3278.0809654000004,0.66
PRY,4,50.7,352.70437999999996,4347.0,3278.0809654000004,0.66
PRY,5,50.7,398.9028,4347.0,3278.0809654000004,0.66
PRY,6,50.7,451.85045999999994,4347.0,3278.0809654000004,0.66
PRY,7,50.7,485.25235,4347.0,3278.0809654000004,0.66
PRY,8,50.7,518.3069,4347.0,3278.0809654000004,0.66
PRY,9,50.7,558.15576,4347.0,3278.0809654000004,0.66
PRY,10,50.7,586.73364,4347.0,3278.0809654000004,0.66
PRY,11,50.7,615.80865,4347.0,3278.0809654000004,0.66
PRY,12,50.7,648.8876,4347.0,3278.0809654000004,0.66
PRY,13,50.7,685.6731,4347.0,3278.0809654000004,0.66
PRY,14,50.7,715.2636,4347.0,3278.0809654000004,0.66
PRY,15,50.7,743.1166400000001,4347.0,3278.0809654000004,0.66
PRY,16,50.7,770.9834599999999,4347.0,3278.0809654000004,0.66
PRY,17,50.7,799.99506,4347.0,3278.0809654000004,0.66
PRY,18,50.7,831.584,4347.0,3278.0809654000004,0.66
PRY,19,50.7,862.05396,4347.0,3278.0809654000004,0.66
PRY,20,50.7,890.6398,4347.0,3278.0809654000004,0.66
PRY,21,50.7,932.0959,4347.0,3278.0809654000004,0.66
PRY,22,50.7,963.3028,4347.0,3278.0809654000004,0.66
PRY,23,50.7,990.2477,4347.0,3278.0809654000004,0.66
PRY,24,50.7,1028.5873,4347.0,3278.0809654000004,0.66
PRY,25,50.7,1062.8436,4347.0,3278.0809654000004,0.66
PRY,26,50.7,1097.981,4347.0,3278.0809654000004,0.66
PRY,27,50.7,1135.8785,4347.0,3278.0809654000004,0.66
PRY,28,50.7,1166.1213,4347.0,3278.0809654000004,0.66
PRY,29,50.7,1196.3878,4347.0,3278.0809654000004,0.66
PRY,30,50.7,1211.8959,4347.0,3278.0809654000004,0.66
PRY,31,50.7,1241.5829,4347.0,3278.0809654000004,0.66
PRY,32,50.7,1269.4424,4347.0,3278.0809654000004,0.66
PRY,33,50.7,1308.0101,4347.0,3278.0809654000004,0.66
PRY,34,50.7,1349.6372,4347.0,3278.0809654000004,0.66
PRY,35,50.7,1391.3378,4347.0,3278.0809654000004,0.66
PRY,36,50.7,1436.0294,4347.0,3278.0809654000004,0.66
PRY,37,50.7,1455.7148,4347.0,3278.0809654000004,0.66
PRY,38,50.7,1490.9258,4347.0,3278.0809654000004,0.66
PRY,39,50.7,1520.3738,4347.0,3278.0809654000004,0.66
PRY,40,50.7,1564.6261,4347.0,3278.0809654000004,0.66
PRY,41,50.7,1600.9224,4347.0,3278.0809654000004,0.66
PRY,42,50.7,1627.5283,4347.0,3278.0809654000004,0.66
PRY,43,50.7,1664.6506,4347.0,3278.0809654000004,0.66
PRY,44,50.7,1703.2571,4347.0,3278.0809654000004,0.66
PRY,45,50.7,1743.0671,4347.0,3278.0809654000004,0.66
PRY,46,50.7,1788.2279,4347.0,3278.0809654000004,0.66
PRY,47,50.7,1825.914,4347.0,3278.0809654000004,0.66
PRY,48,50.7,1867.4460000000001,4347.0,3278.0809654000004,0.66
PRY,49,50.7,1920.8129999999999,4347.0,3278.0809654000004,0.66
PRY,50,50.7,1951.2773,4347.0,3278.0809654000004,0.66
PRY,51,50.7,2010.9458,4347.0,3278.0809654000004,0.66
PRY,52,50.7,2049.1306,4347.0,3278.0809654000004,0.66
PRY,53,50.7,2096.1213,4347.0,3278.0809654000004,0.66
PRY,54,50.7,2140.149,4347.0,3278.0809654000004,0.66
PRY,55,50.7,2182.3474,4347.0,3278.0809654000004,0.66
PRY,56,50.7,2235.795,4347.0,3278.0809654000004,0.66
PRY,57,50.7,2295.9185,4347.0,3278.0809654000004,0.66
PRY,58,50.7,2352.0505,4347.0,3278.0809654000004,0.66
PRY,59,50.7,2401.417,4347.0,3278.0809654000004,0.66
PRY,60,50.7,2433.1785,4347.0,3278.0809654000004,0.66
PRY,61,50.7,2499.6511,4347.0,3278.0809654000004,0.66
PRY,62,50.7,2558.145,4347.0,3278.0809654000004,0.66
PRY,63,50.7,2621.0203,4347.0,3278.0809654000004,0.66
PRY,64,50.7,2689.8005,4347.0,3278.0809654000004,0.66
PRY,65,50.7,2769.07,4347.0,3278.0809654000004,0.66
PRY,66,50.7,2856.5212,4347.0,3278.0809654000004,0.66
PRY,67,50.7,2904.0156,4347.0,3278.0809654000004,0.66
PRY,68,50.7,2980.9883,4347.0,3278.0809654000004,0.66
PRY,69,50.7,3057.2375,4347.0,3278.0809654000004,0.66
PRY,70,50.7,3119.9934,4347.0,3278.0809654000004,0.66
PRY,71,50.7,3187.1243,4347.0,3278.0809654000004,0.66
PRY,72,50.7,3262.9204,4347.0,3278.0809654000004,0.66
PRY,73,50.7,3391.5037,4347.0,3278.0809654000004,0.66
PRY,74,50.7,3497.0876,4347.0,3278.0809654000004,0.66
PRY,75,50.7,3593.3704,4347.0,3278.0809654000004,0.66
PRY,76,50.7,3679.337,4347.0,3278.0809654000004,0.66
PRY,77,50.7,3804.633,4347.0,3278.0809654000004,0.66
PRY,78,50.7,3923.9263,4347.0,3278.0809654000004,0.66
PRY,79,50.7,4055.7747,4347.0,3278.0809654000004,0.66
PRY,80,50.7,4156.674,4347.0,3278.0809654000004,0.66
PRY,81,50.7,4308.6963,4347.0,3278.0809654000004,0.66
PRY,82,50.7,4437.446,4347.0,3278.0809654000004,0.66
PRY,83,50.7,4587.7544,4347.0,3278.0809654000004,0.66
PRY,84,50.7,4792.4766,4347.0,3278.0809654000004,0.66
PRY,85,50.7,4968.9604,4347.0,3278.0809654000004,0.66
PRY,86,50.7,5172.291,4347.0,3278.0809654000004,0.66
PRY,87,50.7,5433.0605,4347.0,3278.0809654000004,0.66
PRY,88,50.7,5715.604,4347.0,3278.0809654000004,0.66
PRY,89,50.7,5978.9897,4347.0,3278.0809654000004,0.66
PRY,90,50.7,6260.8135,4347.0,3278.0809654000004,0.66
PRY,91,50.7,6589.8535,4347.0,3278.0809654000004,0.66
PRY,92,50.7,6975.119000000001,4347.0,3278.0809654000004,0.66
PRY,93,50.7,7563.5986,4347.0,3278.0809654000004,0.66
PRY,94,50.7,8113.17,4347.0,3278.0809654000004,0.66
PRY,95,50.7,9002.428,4347.0,3278.0809654000004,0.66
PRY,96,50.7,10326.788,4347.0,3278.0809654000004,0.66
PRY,97,50.7,11809.621000000001,4347.0,3278.0809654000004,0.66
PRY,98,50.7,13770.125,4347.0,3278.0809654000004,0.66
PRY,99,50.7,17849.607,4347.0,3278.0809654000004,0.66
PRY,100,50.7,43296.383,4347.0,3278.0809654000004,0.66
PER,1,47.5,172.70412,7858.0,3330.5333487,0.67
PER,2,47.5,297.089,7858.0,3330.5333487,0.67
PER,3,47.5,362.47195,7858.0,3330.5333487,0.67
PER,4,47.5,407.27008,7858.0,3330.5333487,0.67
PER,5,47.5,446.69992,7858.0,3330.5333487,0.67
PER,6,47.5,487.89694000000003,7858.0,3330.5333487,0.67
PER,7,47.5,531.99713,7858.0,3330.5333487,0.67
PER,8,47.5,573.7986,7858.0,3330.5333487,0.67
PER,9,47.5,611.7281,7858.0,3330.5333487,0.67
PER,10,47.5,650.8568,7858.0,3330.5333487,0.67
PER,11,47.5,683.17737,7858.0,3330.5333487,0.67
PER,12,47.5,719.0917,7858.0,3330.5333487,0.67
PER,13,47.5,754.7148,7858.0,3330.5333487,0.67
PER,14,47.5,793.6234,7858.0,3330.5333487,0.67
PER,15,47.5,830.18,7858.0,3330.5333487,0.67
PER,16,47.5,870.7816,7858.0,3330.5333487,0.67
PER,17,47.5,907.97736,7858.0,3330.5333487,0.67
PER,18,47.5,947.9439,7858.0,3330.5333487,0.67
PER,19,47.5,988.5234,7858.0,3330.5333487,0.67
PER,20,47.5,1026.9279,7858.0,3330.5333487,0.67
PER,21,47.5,1060.3177,7858.0,3330.5333487,0.67
PER,22,47.5,1095.7809,7858.0,3330.5333487,0.67
PER,23,47.5,1132.8848,7858.0,3330.5333487,0.67
PER,24,47.5,1173.3386,7858.0,3330.5333487,0.67
PER,25,47.5,1209.7756,7858.0,3330.5333487,0.67
PER,26,47.5,1248.7976,7858.0,3330.5333487,0.67
PER,27,47.5,1282.7921,7858.0,3330.5333487,0.67
PER,28,47.5,1314.046,7858.0,3330.5333487,0.67
PER,29,47.5,1350.1361,7858.0,3330.5333487,0.67
PER,30,47.5,1387.3431,7858.0,3330.5333487,0.67
PER,31,47.5,1423.9655,7858.0,3330.5333487,0.67
PER,32,47.5,1460.3331,7858.0,3330.5333487,0.67
PER,33,47.5,1501.7224,7858.0,3330.5333487,0.67
PER,34,47.5,1545.2366,7858.0,3330.5333487,0.67
PER,35,47.5,1585.9058,7858.0,3330.5333487,0.67
PER,36,47.5,1623.6622,7858.0,3330.5333487,0.67
PER,37,47.5,1667.5179999999998,7858.0,3330.5333487,0.67
PER,38,47.5,1710.6355,7858.0,3330.5333487,0.67
PER,39,47.5,1752.146,7858.0,3330.5333487,0.67
PER,40,47.5,1797.17,7858.0,3330.5333487,0.67
PER,41,47.5,1837.5765,7858.0,3330.5333487,0.67
PER,42,47.5,1880.7251,7858.0,3330.5333487,0.67
PER,43,47.5,1923.5636,7858.0,3330.5333487,0.67
PER,44,47.5,1967.9474,7858.0,3330.5333487,0.67
PER,45,47.5,2010.59,7858.0,3330.5333487,0.67
PER,46,47.5,2051.1338,7858.0,3330.5333487,0.67
PER,47,47.5,2098.1785,7858.0,3330.5333487,0.67
PER,48,47.5,2144.4970000000003,7858.0,3330.5333487,0.67
PER,49,47.5,2191.2988,7858.0,3330.5333487,0.67
PER,50,47.5,2241.349,7858.0,3330.5333487,0.67
PER,51,47.5,2289.639,7858.0,3330.5333487,0.67
PER,52,47.5,2343.5022,7858.0,3330.5333487,0.67
PER,53,47.5,2392.3687,7858.0,3330.5333487,0.67
PER,54,47.5,2443.063,7858.0,3330.5333487,0.67
PER,55,47.5,2497.2153,7858.0,3330.5333487,0.67
PER,56,47.5,2556.0618,7858.0,3330.5333487,0.67
PER,57,47.5,2620.3064,7858.0,3330.5333487,0.67
PER,58,47.5,2679.4517,7858.0,3330.5333487,0.67
PER,59,47.5,2729.7046,7858.0,3330.5333487,0.67
PER,60,47.5,2795.3137,7858.0,3330.5333487,0.67
PER,61,47.5,2856.5164,7858.0,3330.5333487,0.67
PER,62,47.5,2920.086,7858.0,3330.5333487,0.67
PER,63,47.5,2986.64,7858.0,3330.5333487,0.67
PER,64,47.5,3060.8296,7858.0,3330.5333487,0.67
PER,65,47.5,3127.4084,7858.0,3330.5333487,0.67
PER,66,47.5,3200.0093,7858.0,3330.5333487,0.67
PER,67,47.5,3275.6240000000003,7858.0,3330.5333487,0.67
PER,68,47.5,3354.6490000000003,7858.0,3330.5333487,0.67
PER,69,47.5,3436.78,7858.0,3330.5333487,0.67
PER,70,47.5,3522.2275,7858.0,3330.5333487,0.67
PER,71,47.5,3600.5244,7858.0,3330.5333487,0.67
PER,72,47.5,3674.0212,7858.0,3330.5333487,0.67
PER,73,47.5,3759.8054,7858.0,3330.5333487,0.67
PER,74,47.5,3854.1533,7858.0,3330.5333487,0.67
PER,75,47.5,3950.3708,7858.0,3330.5333487,0.67
PER,76,47.5,4049.8145,7858.0,3330.5333487,0.67
PER,77,47.5,4145.9663,7858.0,3330.5333487,0.67
PER,78,47.5,4268.8774,7858.0,3330.5333487,0.67
PER,79,47.5,4392.195,7858.0,3330.5333487,0.67
PER,80,47.5,4510.794,7858.0,3330.5333487,0.67
PER,81,47.5,4635.416,7858.0,3330.5333487,0.67
PER,82,47.5,4751.7935,7858.0,3330.5333487,0.67
PER,83,47.5,4888.295,7858.0,3330.5333487,0.67
PER,84,47.5,5044.7695,7858.0,3330.5333487,0.67
PER,85,47.5,5213.6953,7858.0,3330.5333487,0.67
PER,86,47.5,5409.3335,7858.0,3330.5333487,0.67
PER,87,47.5,5609.379,7858.0,3330.5333487,0.67
PER,88,47.5,5817.7285,7858.0,3330.5333487,0.67
PER,89,47.5,6086.4259999999995,7858.0,3330.5333487,0.67
PER,90,47.5,6412.937,7858.0,3330.5333487,0.67
PER,91,47.5,6767.445,7858.0,3330.5333487,0.67
PER,92,47.5,7169.5283,7858.0,3330.5333487,0.67
PER,93,47.5,7654.376,7858.0,3330.5333487,0.67
PER,94,47.5,8200.702,7858.0,3330.5333487,0.67
PER,95,47.5,8936.072,7858.0,3330.5333487,0.67
PER,96,47.5,9855.698,7858.0,3330.5333487,0.67
PER,97,47.5,10990.201000000001,7858.0,3330.5333487,0.67
PER,98,47.5,13095.768999999998,7858.0,3330.5333487,0.67
PER,99,47.5,16630.8,7858.0,3330.5333487,0.67
PER,100,47.5,30853.23,7858.0,3330.5333487,0.67
PHL,1,47.2,213.1265,3240.0,1474.0628559000002,0.5
PHL,2,47.2,271.8792,3240.0,1474.0628559000002,0.5
PHL,3,47.2,300.22366,3240.0,1474.0628559000002,0.5
PHL,4,47.2,321.51923,3240.0,1474.0628559000002,0.5
PHL,5,47.2,340.73532,3240.0,1474.0628559000002,0.5
PHL,6,47.2,358.77145,3240.0,1474.0628559000002,0.5
PHL,7,47.2,374.0564,3240.0,1474.0628559000002,0.5
PHL,8,47.2,388.583,3240.0,1474.0628559000002,0.5
PHL,9,47.2,403.40558,3240.0,1474.0628559000002,0.5
PHL,10,47.2,416.77187999999995,3240.0,1474.0628559000002,0.5
PHL,11,47.2,430.08652,3240.0,1474.0628559000002,0.5
PHL,12,47.2,444.38156,3240.0,1474.0628559000002,0.5
PHL,13,47.2,455.74768,3240.0,1474.0628559000002,0.5
PHL,14,47.2,466.20358,3240.0,1474.0628559000002,0.5
PHL,15,47.2,477.66497999999996,3240.0,1474.0628559000002,0.5
PHL,16,47.2,488.58307,3240.0,1474.0628559000002,0.5
PHL,17,47.2,500.57907,3240.0,1474.0628559000002,0.5
PHL,18,47.2,512.9462,3240.0,1474.0628559000002,0.5
PHL,19,47.2,524.9128,3240.0,1474.0628559000002,0.5
PHL,20,47.2,537.5558,3240.0,1474.0628559000002,0.5
PHL,21,47.2,549.6921,3240.0,1474.0628559000002,0.5
PHL,22,47.2,562.0323,3240.0,1474.0628559000002,0.5
PHL,23,47.2,573.9536,3240.0,1474.0628559000002,0.5
PHL,24,47.2,587.6075400000001,3240.0,1474.0628559000002,0.5
PHL,25,47.2,600.0508,3240.0,1474.0628559000002,0.5
PHL,26,47.2,613.62286,3240.0,1474.0628559000002,0.5
PHL,27,47.2,626.62213,3240.0,1474.0628559000002,0.5
PHL,28,47.2,639.3935,3240.0,1474.0628559000002,0.5
PHL,29,47.2,651.6798,3240.0,1474.0628559000002,0.5
PHL,30,47.2,664.508,3240.0,1474.0628559000002,0.5
PHL,31,47.2,676.9488,3240.0,1474.0628559000002,0.5
PHL,32,47.2,689.9444599999999,3240.0,1474.0628559000002,0.5
PHL,33,47.2,703.80664,3240.0,1474.0628559000002,0.5
PHL,34,47.2,717.50793,3240.0,1474.0628559000002,0.5
PHL,35,47.2,731.0133,3240.0,1474.0628559000002,0.5
PHL,36,47.2,745.03674,3240.0,1474.0628559000002,0.5
PHL,37,47.2,759.8231,3240.0,1474.0628559000002,0.5
PHL,38,47.2,774.0361,3240.0,1474.0628559000002,0.5
PHL,39,47.2,788.9944,3240.0,1474.0628559000002,0.5
PHL,40,47.2,803.71857,3240.0,1474.0628559000002,0.5
PHL,41,47.2,819.4027,3240.0,1474.0628559000002,0.5
PHL,42,47.2,835.31714,3240.0,1474.0628559000002,0.5
PHL,43,47.2,852.3628,3240.0,1474.0628559000002,0.5
PHL,44,47.2,870.4114400000001,3240.0,1474.0628559000002,0.5
PHL,45,47.2,888.60693,3240.0,1474.0628559000002,0.5
PHL,46,47.2,906.6824,3240.0,1474.0628559000002,0.5
PHL,47,47.2,924.15027,3240.0,1474.0628559000002,0.5
PHL,48,47.2,943.3812,3240.0,1474.0628559000002,0.5
PHL,49,47.2,963.51886,3240.0,1474.0628559000002,0.5
PHL,50,47.2,984.3739,3240.0,1474.0628559000002,0.5
PHL,51,47.2,1004.0882,3240.0,1474.0628559000002,0.5
PHL,52,47.2,1024.796,3240.0,1474.0628559000002,0.5
PHL,53,47.2,1046.6508,3240.0,1474.0628559000002,0.5
PHL,54,47.2,1068.5695,3240.0,1474.0628559000002,0.5
PHL,55,47.2,1091.6659,3240.0,1474.0628559000002,0.5
PHL,56,47.2,1113.4042,3240.0,1474.0628559000002,0.5
PHL,57,47.2,1136.5696,3240.0,1474.0628559000002,0.5
PHL,58,47.2,1159.8003,3240.0,1474.0628559000002,0.5
PHL,59,47.2,1186.3027,3240.0,1474.0628559000002,0.5
PHL,60,47.2,1215.6132,3240.0,1474.0628559000002,0.5
PHL,61,47.2,1242.3634,3240.0,1474.0628559000002,0.5
PHL,62,47.2,1270.3088,3240.0,1474.0628559000002,0.5
PHL,63,47.2,1298.8453,3240.0,1474.0628559000002,0.5
PHL,64,47.2,1331.2683,3240.0,1474.0628559000002,0.5
PHL,65,47.2,1362.5747,3240.0,1474.0628559000002,0.5
PHL,66,47.2,1393.0057,3240.0,1474.0628559000002,0.5
PHL,67,47.2,1426.5638,3240.0,1474.0628559000002,0.5
PHL,68,47.2,1462.2520000000002,3240.0,1474.0628559000002,0.5
PHL,69,47.2,1496.9835,3240.0,1474.0628559000002,0.5
PHL,70,47.2,1534.558,3240.0,1474.0628559000002,0.5
PHL,71,47.2,1572.2267,3240.0,1474.0628559000002,0.5
PHL,72,47.2,1609.141,3240.0,1474.0628559000002,0.5
PHL,73,47.2,1650.4591,3240.0,1474.0628559000002,0.5
PHL,74,47.2,1693.256,3240.0,1474.0628559000002,0.5
PHL,75,47.2,1738.5439999999999,3240.0,1474.0628559000002,0.5
PHL,76,47.2,1783.8309,3240.0,1474.0628559000002,0.5
PHL,77,47.2,1830.9528,3240.0,1474.0628559000002,0.5
PHL,78,47.2,1883.9920000000002,3240.0,1474.0628559000002,0.5
PHL,79,47.2,1939.5991,3240.0,1474.0628559000002,0.5
PHL,80,47.2,2002.1791,3240.0,1474.0628559000002,0.5
PHL,81,47.2,2061.7334,3240.0,1474.0628559000002,0.5
PHL,82,47.2,2127.0767,3240.0,1474.0628559000002,0.5
PHL,83,47.2,2200.0493,3240.0,1474.0628559000002,0.5
PHL,84,47.2,2276.449,3240.0,1474.0628559000002,0.5
PHL,85,47.2,2368.6626,3240.0,1474.0628559000002,0.5
